user_id	user_name	follower	following	tweet	date
R1000k3	IHSASUM	1034	2554	登録チャレンジ！ #7pay その1 https://t.co/UGJEj9yZ2S	2019-07-01 22:18:44
and_you_chant	あんじゅちゃん＠∞er	37	31	とりあえず #7pay 登録したけど #7pay マネーと #nanaco マネーが統合されなくてブチギレ😡  #nanaco に入れてる金が残るやんけ💢  乞食みたいなことするな👺	2019-07-01 22:12:40
hiropiyo00	ひろ@Webマーケティング/ライフマネー	41	147	発表初日サーバー落ちしたファミペイとセブンペイは信用ならない。  絶対使ってやらないからな。  #FamiPay #7pay #キャッシュレス	2019-07-01 22:04:38
tsubasagou	天使のつばさ	101	307	@711SEJ  #7pay 7pay最低だ 登録できるクレジットカードが 選別される 純正JCB セゾン 三井 ニコス セブン系  デビッドは基本できない セブン系デビッド ミジカもだめ  web認証してもだめ 準備なさすぎ  ナナコを使いきり ナナコポイントを 7payに移行できるのは いい	2019-07-01 21:49:47
skyland204782	遮二無二の単身赴任者	9	1	セブンペイ んー還元はなし？ 特典はおにぎり1個？ nanacoポイント2倍？ このペイもスルー予定です なんせ自分の地域には コンビニなみに ドラッグストアーがあるんです #単身赴任 #ファミペイ  #セブンペイ  #7pay https://t.co/S8RbhnsQ99	2019-07-01 21:34:53
daijiro74	7/26-28 鈴鹿8耐	732	849	セブンイレブンアプリの更新が来たのでアプリ更新&amp;7Pay登録。7Payのチャージ方法にnanacoポイントあるんですね。アプリではnanacoポイントをnanacoにチャージ出来ないのにww #nanaco #7pay https://t.co/Y1VsX7ADVn	2019-07-01 21:28:04
3FKtcNZzJ2hOK5l	犬のおまわりさん	5	37	へぇー、ヒャダインが作ったんだ。 知らなかった…。  ヒャダインの音づくりは好きやから、今日使うときは気にして聞いてみよう。  …今日は大丈夫だろうな、セブンペイ笑  #7ペイ #7Pay #7pay #ヒャダイン https://t.co/CCaIKtlfSU	2019-07-01 21:24:35
vprvprvpr	ばうり🐈毳㵘玊丨🔙【𪚥䨻𩙣】   🍭( '-' 🍭 )アメパンチ	7360	7668	#7pay   一度覚えれば、現金決済よりは断然楽なはずなんだよなぁ……店側も客側も……浸透するまでが、あれだとしても、数年前の現物のポイントカード乱立時代に比べれば、まだアプリ決済オンリーになってきてるのは有難い。ここからどう統一がなされていくのか📇📱( '-' 📱️️ )ｽﾏﾎﾁｬﾝ👌 https://t.co/o1suwCrLZM	2019-07-01 21:06:52
gwall59	キャッスルグレンギャリ	102	212	おにぎりのクーポン来ないよ。 宣伝ポスターに小さく翌日クーポン配信て書いてるが。#7pay https://t.co/FSLBQfRn7v	2019-07-01 20:44:36
gwall59	キャッスルグレンギャリ	102	212	何億円還元とか言っても2社はメーカーに負担させるんでしょう。paypay頑張れ。#paypay #7pay https://t.co/YE1094AOvO	2019-07-01 20:42:29
gwall59	キャッスルグレンギャリ	102	212	翌日クーポン配信のおにぎり無料クーポンが来ない。店は大量におにぎり発注してそうだが。#7pay https://t.co/kNVFhcb2An	2019-07-01 20:39:22
gwall59	キャッスルグレンギャリ	102	212	おい、翌日になってもおにぎり無料のクーポン来ないぞ、落日のセブンイレブン！ #7pay	2019-07-01 20:32:04
_trend_channel	流行チャンネル	2	0	セブン-イレブン、スマホ決済「7pay」開始--PayPayやLINE Payなどにも対応 #7pay  https://t.co/Frch2MuaZ8	2019-07-01 20:30:02
h7ZYp94ia6aAI4L	ポイン父さん@相互フォロー募集中	1120	1165	セブンペイで買物してきた！使い方・ポイント還元率・カードチャージでのポイント付与・nanacoとの比較など総まとめ https://t.co/JtYFt4V7uZ #7pay #セブンペイ #クレジットカードチャージ #ポイント還元率 @h7ZYp94ia6aAI4Lさんから	2019-07-01 19:56:44
tigerbit5	チャトラン社長の投資生活@資産運用垢	297	706	【スマホ決済サービスはもう古い！チャージすると勝手にお金が増えるアプリ】世の中 #paypay #7pay #ファミペイ #メルペイ #origamipay #dポイント #楽天pay #linepay …ペイペイうるさ～い！笑 消費してポイントためるよりチャージしてるだけで資金増えるアプリあるんだトラ。詳しくは固定ツイートで	2019-07-01 19:55:08
qrsmath	茄子のおひたし(アイコンは肉)	14	61	ファミペイ、7pay入れてみました。 結論から言うと pay payとかでよくね?w 3dセキュア、ファミtカードのみ、口座入金不可など 自社へ還元したいのはわかるけど囲いすぎて使いにくいね。 しばらくはLINEが出すクレジットカードくらいしか楽しみないなー  #QRコード #キャッシュレス #7pay  #ファミペイ	2019-07-01 18:14:06
fujiko_f_toshio	としお	1711	2538	7月1日から同時に始まったコード決済アプリの、ファミリーマートの「ファミペイ」と、セブンイレブンの「セブンペイ」。両方ともサーバエラーを起こしまくるというダメダメな初日。 #familymart #FamiPay #ファミペイ #seveneleven #Sevenpay #7pay #セブンペイ https://t.co/I8nLeCoRhB https://t.co/WgKqaxkmZs	2019-07-01 18:02:56
matome_alpha	まとめα	446	668	セブン－イレブン・ジャパン、独自決済「７ｐａｙ」スタート #セブンイレブン #セブンペイ #7pay https://t.co/u3sSKLCPxJ	2019-07-01 17:34:01
CGgC61AGsMZapqR	何かを探している…	39	86	#7Pay #ファミペイ #paypay #LINEpay    どれを一番使ってる？或いは使いたい？  ※私はpaypay。  7payは面倒くさい ファミペイはファミマ限定ならちょっとね LINEpayはLINEしてない	2019-07-01 17:13:24
garlsvipm	ガールズVIPまとめ	1019	1522	セブン－イレブン・ジャパン、独自決済「７ｐａｙ」スタート #セブンイレブン #セブンペイ #7pay #スマートフォン決済 https://t.co/2q4kBjLOiM	2019-07-01 16:55:04
tack_web	TAKASHI - t.m. Lover -	670	1211	ファミペイも7Payも、自社のクレカしかチャージに対応してない。 レジの現金チャージなんて、キャッシュレス決済の意味ないじゃん。 #ファミペイ #7Pay #ファミマ #セブンイレブン	2019-07-01 16:51:51
RtsNix	nix	180	172	7pay(セブンペイ) がサービス開始したので使ってみた感想 #7pay #セブンペイ #7ペイ #キャッシュレス #nanaco https://t.co/cfmxrPjN0D  7payとファミペイは普及しないと断言するぜ	2019-07-01 16:07:41
Nagato1ndex	Nix	1745	571	7pay(セブンペイ) がサービス開始したので使ってみた感想 #7pay #セブンペイ #7ペイ #キャッシュレス #nanaco https://t.co/cXdsM5e688	2019-07-01 16:01:19
hikari_sauna23	光サウナ	237	199	#７pay #ファミペイ  初日はシステムで躓いたけど、需要高いでしょ。この2つは乱立するQRコード決済で確実に生き残るでしょ。 小口決済で圧倒的な利用頻度を誇るコンビニ母体はダイレクトなクーポンとも相性が良い。 nanacoユーザーなので還元率が落ちたのは少しイラッとするけど、時代の流れかと。	2019-07-01 15:52:54
macoon88	Masahiro	59	156	paypayやメルペイの高還元率にも動かなかった俺がついに動く時が来た。7payでおにぎりをもらうのだ。しかも2個。#7pay	2019-07-01 15:43:21
KengyoY	kengyo.y	51	471	ともすれば、例えアプリが不評でも、インストールさえして貰えば、ユーザがいつ何処で何をしているか把握出来る。単にどの店舗でどんな商品が売れたか、だけでなく、購入後の動向までわかるというのが本当の狙いかも知れない。まあただの流行りとも取れるけど、あまり良いものじゃないね。#7pay	2019-07-01 15:31:56
modacchi_brog	🔥🔥もだっちブログまとめ🔥🔥	81	107	#キャッシュレス決済 #スマホ決済  #７pay #ファミペイ もはじまって  現在はキャッシュ決済戦国時代 こんなに沢山あって  実際どこを使って 良いのかわからなーい🌸  って方いると思います👍  今回はそんな疑問にもだっちが 答えてみたよ🌈 #ブログ更新 https://t.co/5bKrWVStcg	2019-07-01 15:26:44
KengyoY	kengyo.y	51	471	7pay、初日の混乱ぶりからなぜnanacoがあるのに〜という疑問が多いようなのだけど、利用者からしたら当然の事。便利な方が良いに決まっている。あらためてQRに望むところはビッグデータの膨大さに違いない。nanaco事情は知らないけど、ここに来て7iはオンライン情報が直接欲しいのだろうな。 #7pay	2019-07-01 15:24:34
GiddoSpari0	GiddoSpario	15	51	nanacoで使えたdカードが7payのチャージで締め出し喰らってる件 VISA系なのでVISAの処理系に投げればチャージ登録出来るはずなのに、わざわざ7payのサイトレベルで蹴ってやがる（あざとい 使い勝手でローソンのdカードユーザー掻っ攫おうと思わんのかね #7pay #dカード	2019-07-01 15:07:18
Enanase_7	NANASE@BDプロデューサー	58	107	7月1日ということで、、 本日リリースの7pay使ってみました😈 使い方など動画で詳しく解説してるので見てみてください😎 nanacoポイント溜まってる人はポイントチャージ出来るのでオススメです！！ #7ペイ #7pay #セブンペイ #キャッシュレス #キャシュレス女子 #BD_by_bitdays #BD https://t.co/KhgDiTHaJs	2019-07-01 15:01:08
neotchi	ねおっちゲートウェイ	115	986	今日は #キャッシュレス クエスト発生日だった。 #エネジェット #EneKey #セブンイレブン #7pay #ファミリーマート #FamiPay  エネキーは旧エッソ,旧Mobil,旧ゼネラルのセルフガソリンスタンドに加えてエネオスセルフでも使えるのと、#Tポイントカード の登録ができて便利。 コンビニのQRは…	2019-07-01 14:55:40
kanna82326751	kanna＠爆益タイムバンカー🚀	257	882	これとクジの為にタバコカートンで買うつもりが在庫が無くて くじは3枚しか引けず💦 でも2枚当たってどっちもいろはす🍏  で，コークオンアプリのCPのマークもあるしこれで当たればスタンプ2個にもなるし，7payデビューとしては上出来✌️  #7pay https://t.co/8KhwNL4z23	2019-07-01 14:47:14
asakanagamori	朝霞ながもり	459	760	7pay使ってきた。特に問題は無いがアイコンワンタッチで決済QRコードを表示させて欲しい #7pay	2019-07-01 14:41:57
attyan_jp	★あっちゃん★( 畢生皐月プロローグ / UVERworld )	2005	497	No.792  今日のニュース734 https://t.co/0jaVtBiyWO  #7pay #セブンpay #セブンペイ #セブンイレブン #セブイレ #スマホ決済 #キャッシュレス #ブログ投稿 #blogger #あっちゃん #未来予想図ブロガー	2019-07-01 14:37:29
wg99js19	Shuji Tanaka	197	236	7pay全く使えない。nanacoポイントをチャージしようとしたらエラーになり、さらにポイントが0になった😡 #7pay	2019-07-01 14:37:15
daichi_express	だいち	3	91	もう #QR決済 が複数ありすぎてよくわからん！たぶんメインは #D払い で #セブンイレブン では #7Pay を使うかな。とにかく共通化してほしい😕 #WBS	2019-07-01 14:33:18
takurin2580	Ogap	14	124	7ペイとナナコを連動させれば良かったのに‥ ポイントだけ移行出来るとか微妙 自販機7ペイ対応してないじゃん不便  両方チャージするとかありえない  もっと煮詰めてから7ペイ始めてほしかった #7pay	2019-07-01 14:27:49
mogucroquette	もぐらコロッケ	17	62	7pay使ってみた。コードは表示されない使いにくい還元率ショボすぎ。おにぎり2個貰ってさようならかな〜 #7pay	2019-07-01 14:24:48
akaba_chizuru	ちーぽん✡️るぅ【愚物語】	68	254	チャージしてみた。  #7pay https://t.co/bAPzXouP4K	2019-07-01 14:22:34
qd0xtcBgX2laFjF	㐂㐂㐂	0	23	後発のくせしてサービスも悪く、 不安定なのは王者のおごりか？  周回遅れを取り戻す気がないなら、早めに撤退した方がよい。  #7pay	2019-07-01 14:20:14
Kei_Igarashi	五十嵐K📘2年目P	3237	3442	#7pay まじフザケンナよ チャージすらできんやんけ(　ﾟдﾟ) https://t.co/xY32B8Mo56	2019-07-01 14:18:23
R1000k3	IHSASUM	1034	2554	#nanaco の残高やポイントの扱いが #omni7 のそれと似た考え方で残念...nanacoはクローズしたままにして存在を護りたいんだなって感じた～(^^;  #7pay のいまいまのメリットはポイントのキャンペーンくらいか(^^;	2019-07-01 14:16:44
watarugallagher	ワタルギャラガー	156	259	#7pay この画面ばっかりでまったく登録できないんだけどなんでだかわからない…だれか助けて… https://t.co/kccdThYg1X	2019-07-01 14:13:45
skiyatty	skiyatty@兼業	43	296	7pay使ってきたけど支払い画面を表示させるのが面倒くさい。ナナコの方がカードピッで終わるから楽だった。 #7pay	2019-07-01 14:13:09
gugupeco999	ぐーぐーぺこりんこ@食べるの専門㌠	645	754	今日から #7Pay が使えるようになったので、早速登録してnanacoポイントをチャージすることに。  すると、「null様」宛てでメールが来たんだけど🤣🤣🤣  ちゃんとテストやってるんかな？ 名前を引っ張ってこれていない模様。 https://t.co/GIb1a7DvEY	2019-07-01 14:11:26
R1000k3	IHSASUM	1034	2554	夕方 #アップデート 通知来てないからあれ？って思いつつ #7pay が混雑中って書いてるから取り止め？って手動でアップデートしちゃいました。。  予想以上に事前準備が必要な画面構成でまだ使ってない(笑) 楽天やauだといきなり使えたから...第一印象はえ？面倒！(・д・)  #セブンイレブンアプリ https://t.co/MWmKxVXZEg	2019-07-01 14:06:44
gomgomboon	tanaaaka	4	173	7pay、登録したクレジットでチャージすると、クレカの方にもポイントはつくのかしら？前にナナコにクレカからチャージした時についたように。 #7pay	2019-07-01 14:06:06
supercab6957	SuperCab	31	136	今日はファッ◯ンな一日やった。朝から10回以上  #ファミペイ の登録にチャレンジしたが未だに登録できず🖕 #7Pay はあっさり行けたけど、nanacoのチャージ分との共用ではなく、公共料金支払いにも使えずポイントもショボい使えなさっぷり 結局nanacoとau walletカードで公共料金とタバコ代支払ったよ	2019-07-01 14:05:26
ATSUKI_vlog	あつき🧞‍♀️都市伝説系Youtuber	1020	289	◯◯PAYって多すぎでしょ！  #PayPay？ #LINEPay？ #７PAY？ #メルPAY？ #楽天PAY？  何使ったらいいんだよ〜😭	2019-07-01 14:05:16
nosinht	ノーシン	482	2062	大体web問い合わせがPC画面からしかできないのは不親切！ #7pay	2019-07-01 13:59:22
suzume8_vc	すずめ８@何もないけど何かある	143	145	朝、#7pay チャージしようとしたらシステムエラーでできず、昼、飲み物買おうとしたらシステムエラーでできず、夜、ようやくチャージして買い物ができました(^^) サーバ側の問題みたいやから、こちら側ではどうすることもできんし、しばらくはスマホとnanacoカードを併用かなぁー('Д')	2019-07-01 13:51:09
kiyosensei	きよ先生	248	62	キャッシュレスブログ：7pay使った。 #7pay https://t.co/qcqPsgyBQS	2019-07-01 13:48:03
yuucng	ゆーちん	109	129	#ブログ更新 ＃キャッシュレス #7pay 大手コンビニコード決済対応完了、日本はキャッシュレス戦国時代へ https://t.co/ob2r48DUmV	2019-07-01 13:41:51
isitomosan	石川朝弘	30	338	7payは一応繋がるけどnanacoはどうなるのだ？7payは税金とかは払えないらしい、利便性が損なわれてるだけな気がする。  #7pay	2019-07-01 13:40:51
nakayama1015	中山北路	47	156	7／1から始まる ＃ファミリーマート の ＃ファミペイ   ダウンロードして登録しようとしたら、システムエラーだって。そんなに人気なのか？ ＃セブンイレブン の #7pay  はnanaco との違いがわからない。 https://t.co/JgNi3crdZh	2019-07-01 13:34:33
ue_neox	Neox Y.U.	44	61	果たしてnanacoにとって代わるのかどうか… #7pay https://t.co/12NkhhwMxJ https://t.co/zm3nUy5VZe	2019-07-01 13:33:42
majority05_N	SHIMBOる	59	60	ようやくiphoneユーザーもnanacoカードを持ち歩く必要がなくなった #7pay	2019-07-01 13:32:01
kumakuma_777	くまさん@投資初心者	5	13	還元率が悪いことを理解した上でnanaco残高を使い切れということかしら🤔  うーん、納得いかない😫 #7pay	2019-07-01 13:32:00
rakurakuda118	ラクラクダ🐫🏝	2363	2277	シュガーバターの木 🍋シチリアレモン🍋 7pay を使って購入してみました😋 #セブンスイーツアンバサダー  #7pay  シチリアレモンの酸味と風味があり、サクサク食感で美味しかったです🥰🍋🥰🍋🥰🍋 https://t.co/On2WP51X6D	2019-07-01 13:31:18
chucky_japan	上桃兵	89	342	7pay始まったけど、nanacoの残高移行出来ないのは不利益に感じる。 いつもながらカスタマーファーストが感じられない。 #7pay #nanaco #セブンイレブン	2019-07-01 13:29:57
hirosone2911885	ひろそね、A	42	141	7pay登録してみた。手持ちのクレカを登録してみたが、カード番号や名義、有効期限、そしてセキュリティコードまで入力させた後で「このカード使えません」はマズいと思う。 せめてカード番号の時点で判断できないのだろうか。 #7pay	2019-07-01 13:28:52
laneigenobag	laneigenobag	641	2012	今日から7Payという事でダウンロードして見ました‼便利になる～あれならない～ #7pay	2019-07-01 13:26:40
casbal5348	水戸の赤い彗星（小池拓摩）	928	880	フェア初日からバタバタ。  #7pay もあるから尚更。  残業完了。  一眼レフの勉強とFF1でマサムネ取らないと。	2019-07-01 13:26:18
money_tekunon	不労所得で月19万	210	144	ファミペイをやってるのは、知らんかったです😎  #ファミペイ #7pay   https://t.co/t64WhcmEhw	2019-07-01 13:17:24
ayabin01	パーティー	156	208	nanaco残高、#7pay に移行できないのかしら？	2019-07-01 13:12:28
pigro_tomo	とも@なまけもの	43	192	【 #7pay 】  障害が復旧した後だったので、セブン銀行ATMで 1000円チャージして実際に決済。 アプリ側にはnanacoポイント付与日の記載はないけど、 レシートに説明が記載されているのでおおよその付与日は わかるようになっている。 アプリ側に決済履歴がないような・・。  https://t.co/32pBBvIWQb https://t.co/EmpgMDrW3E	2019-07-01 13:12:08
711yokohamaueno	セブンイレブン横浜上野町店	86	10	蒜山ジャージーヨーグルトの50%OFFセール、まだ箱買い出来る程余裕があります。（賞味期限が7月6日までのモノに限ります）次の入荷からは元の値段に戻りますので、是非この機会にどうぞ！蒜山ジャジーバターもとても売れています！！ #丿貫 #ラーメン #蒜山 #ヨーグルト #7pay #開始 #弘明寺 #2周年 https://t.co/itymwlA7MK	2019-07-01 13:05:05
hal555	hal555	298	247	nanacoと比べて何が便利なのか全く分からん！ #7Pay  コンビニ2社の独自決済サービス、初日は使えない状態が続く　「想定以上のアクセス」で　ファミペイとセブンペイ #SmartNews  https://t.co/i6pOlTRBHT	2019-07-01 12:52:38
nskn_2nd	にしけん@だいたいねむけん	958	721	7payの決済音はヒャダインが作曲したのか。 #7pay	2019-07-01 12:49:13
246h	曖・昧・Me@歌は命の洗濯です	17	117	携帯キャリア３社のpay戦略みてると ドコモ、ソフバンはそこそこ頑張ってるけど auはキャンペーン内容がショボすぎるんだよなぁ 今日からfamipay、7pay始まったけど鯖ショボくて混雑してるし こけた感があるよなｗ #d払い #aupay #paypay #famipay #7pay	2019-07-01 12:48:48
keyakiblog	ケヤキブログ	159	399	7pay、SMBCデビットも登録できました。 #7pay #セブンイレブン #SMBCデビット	2019-07-01 12:45:04
up_village911	ueram@減量中	39	43	nanacoを7イレブンアプリに登録したら、7payに残金が反映されると思ったんだけど、引き継がれるのはポイントだけでやんの。使えねー #7pay	2019-07-01 12:45:01
megane_mercari	メガネ	323	334	7pay、、、 ファミペイ、、、 : メガネのブログ 日常編 https://t.co/Lds8cVJfYM #7pay #ファミペイ #メガネ	2019-07-01 12:44:31
kuroonpu_punpun	くろおんぷでぷんぷん	4	1	#7pay を登録してみましたが、やっぱり #nanaco とシームレスに使うことができませんね。自動的に nanaco 残高から引き落としてくれれば良いんですけどね。 まあ実態使うことは無いでしょう。まだ #paypay の方がましかな。	2019-07-01 12:43:21
falconstockbeta	β	307	870	あかちゃん（@babybabybaby711）垢消え取る... 本部に詰められたのかな？  【悲報】セブンイレブンオーナー悲鳴 7Pay初日にサーバダウントラブル　景品のオニギリは大量廃棄？ https://t.co/5ixpFPMaQF #7Pay #セブンイレブン #コンビニ	2019-07-01 12:41:49
jet0109jet	jet(競馬大好き100円馬券）	141	189	nanacoと7pay  どっちが得なんだかわからない！！めんどくさ！！ #nanaco #7pay	2019-07-01 12:36:29
sakulenbow_2	さくれんぼ Season II	28	39	#今日のよかったこと3つ  ①移動の多い1日だったが、疲れはあまり出なかった。 ②仕事も計画どおり進んだ。 ③ #7pay 四苦八苦しながら設定完了！	2019-07-01 12:30:56
hiro_max	Hiro Nakajima	52	102	7payではクーポンがそこそこ配信されるそうです。正直なのが気に入ったので登録した。#7pay https://t.co/doI8q0xvrl	2019-07-01 12:30:08
KABU712	KABUリッチ	65	110	#7pay ＃AIチャット  7payさんのAIチャット使えなさすぎて衝撃受ける。むしろオペレーターさんの仕事増やしてるだけな気がするw  会社のAIチャットの方が優秀だわ https://t.co/GjYNlhqppM	2019-07-01 12:29:20
asamiyashion	あさみやしおん	227	164	きょう、友達と｢7payだと名前がかわいくないから、ナナペイのほうがよかったんじゃない？｣という話をしたあと、うっかりホントに、セブンのレジで｢ナナペイで｣と言ってしまったwww #7pay	2019-07-01 12:18:41
satetori	さてとり	1498	1584	仕方ないので ＃7pay にクレカ登録した。 ウォルマートのAmexセゾンとキャッシュカード付帯のマスター（セゾン発行）は登録NGで、パルコのセゾンカードが行けた	2019-07-01 12:13:47
ifuro0012	(Ifuro) イフロ ドンキー2 102%クリアに挑戦を配信中	218	645	#7Pay はすぐだったのになー	2019-07-01 12:11:36
kaito_hasegawa8	長谷川 海都	17	237	最近セブンイレブンで買い物をしないので、 #7pay は利用しないつもり。  #ファミペイ も同じで利用しないつもり。  LINE PayかPayPayでイイ...	2019-07-01 12:09:12
kaito_hasegawa8	長谷川 海都	17	237	#7pay nanacoとはnanacoポイントしかリンクせず、nanacoにチャージしたお金からは #7pay に入金できず。  nanacoで良くね?	2019-07-01 12:06:09
sakurajohsan	さくらッ	194	586	館林市の #セブンイレブン で #paypay  使おうとすると、ふつうに「PayPayは使えないっすねぇ〜」ってクソババア店員に言われた。 サービス内容もアレらしいけど、従業員にちゃんと教育しといてくれよ #seveneleven さん！  しかもそのカス、熱々のナナチキと飲み物一緒に入れたぞ？😡   #7pay	2019-07-01 12:05:28
cashless_gogo	まっくん@キャッシュレスマン	96	219	7payもカード画面をWebviewで呼び出してるから、すぐに表示されず、もさっとした感じなんですよね。 バーコード表示ができない決済アプリは使い途がない訳で、肝の部分ではあるのですが。  #7pay #セブンペイ https://t.co/hS8qEsTNf6	2019-07-01 12:05:15
debaser1976	ディベイサー	20	38	7Payの登録をしました。 前からアプリは落としてて、すんなり登録できたのですが、nanacoの残高は使い切らないとダメなんですかね。 nanacoの残りも7Payにチャージできればよかったのに(´-ω-`)。 #7Pay #nanaco	2019-07-01 12:02:07
tw1tter0fm1	M・I∞	54	53	今日から始まった「7pay」を早速使ってみたw  ♪~ セブンペイ  #7pay #セブンペイ	2019-07-01 11:52:20
tonoyama_tonota	とのた☆🚘✈️🚆	271	590	朝からテレビでも盛んに取り上げていたけど。 「nanacoアプリ」だけで済んでたところに「７アプリ」が加わり、そこにまた  「#7pay アプリ」が加わって、なんで１店で３つもアプリが？ どれか一つに統合して欲しい。 nanacoは廃止するの？ いちいちバーコード出すなら、現金の方がまだ楽では？	2019-07-01 11:49:45
ohki1739	ををき	1	13	#7pay なんて始めず #nanaco に注力すれば良かったんや…	2019-07-01 11:38:43
MR2000GT	不死鳥@5/5だらけ走完走	1903	2288	7Payわかりにくい&amp;使いにくい~_~; 分かりにくい、使いにくい理由ががnanaco有る前提なのに、nanaco支払いで不足分を7Payで支払うってのが出来ない のと、サーバー?に接続し辛い事態になってて、表示が出なくなる事が… nanacoから7Payへ移行する人向けのまとめ書いてみたので、参考程度に #7Pay https://t.co/mWaUFwkhrG	2019-07-01 11:36:34
gigannte	ぎがんて@役者	190	213	7PAYへのチャージは良いんだけどさ、ナナコにチャージしてるお金返して欲しい (´･ω･`)   #7pay	2019-07-01 11:36:25
komiei0526	越後の住人	770	796	クレジットカードからチャージ…… カードのブランドはOKだったが、発行会社に制限があるようで諦めた😔   #7pay https://t.co/1pofOVNNJn	2019-07-01 11:30:22
kmri76	けむり@税理士試験受験生	122	353	nanacoポイントを7payにチャージしたら、 nanacoポイントは無くなったけど、7payはチャージされてない。 失われてしまったかな #7pay	2019-07-01 11:27:37
kids_shoh	しょう@名古屋キッズ	166	80	今日はコンビニの無料クーポンで カフェラテをGetしました(*ﾟｰﾟ)v  電子マネーの種類がまた増えて 最近ちょっと混乱気味です(笑)  #7pay #ファミペイ https://t.co/nxpOXakQKr	2019-07-01 11:23:26
hane_1_minto	はねみんと	669	908	今日から セブンイレブンの #7Pay が使えると言うことで 早速使ってみました(^^)  アプリは前から使ってたので 簡単な設定だけで 使えるようになりましたよ  個人的には nanacoが使いやすいかな アプリ開いて バーコード表示しなくていいから・・・ https://t.co/Kf6xBiJn2b	2019-07-01 11:22:02
Sound_Sniper	ちゃぶ@カリウム欠乏中	25	29	#nanaco と #7pay が全く互換性に欠けて 使えない件 なんでnanakoからマネー移動できないの？ #セブンイレブンアプリ	2019-07-01 11:18:29
tsubasagou	天使のつばさ	101	307	@711SEJ  7ペイ中止 #7pay 7pay中止 なんと！！ しかし ループpayだ 使った分だけチャージではない あくまで 事前チャージだ 使えない ナナコと変わらない ただ おにぎりもらえるだけか？ 使った分だけチャージに 回収してよ セブンさん	2019-07-01 11:17:07
_ki_1_5	よー	569	678	セブンペイ一応入れてみたけど、いちいちアプリを開くのが相当めんどくさい。QRコードのショートカットホーム画面に作れないの？LINEペイならできるんだけど。 #7pay	2019-07-01 11:05:23
id738315	id738315	3	0	今日からセブンペイが始まったけど、よくよく考えたら今日からPayPayとLINE Payの取扱も開始されたから、あえてセブンペイにこだわる必要も無いような？そもそもセブン銀行デビットカードを持ってる物好きな人は少ないと思う。普通の人はPayPayかLINE Payを使うと幸せになれそう。#7Pay #セブンペイ https://t.co/avePkif7jU	2019-07-01 10:58:34
cQlzSREhidv1Hb4	わかば@FX大学院生	186	184	お金がない学生や爆損トレーダーに朗報 セブンイレブンでおにぎり無料 いそげ  #はてなブログ　#7PAY 【最大２個】7PAY登録でおにぎりもらえるよ - 大学院生のネタ置き場 https://t.co/l0DTJ8CNDD	2019-07-01 10:57:46
bcnranking_jp	BCNランキング	3601	60	セブン-イレブン、スマホ決済サービス「7pay」本日開始！　登録でおにぎり1個無料  https://t.co/iWeezSsVcG #BCN #セブンイレブン #スマホ決済 #7pay	2019-07-01 10:50:06
KengyoY	kengyo.y	51	471	そんなわけがない笑 #7pay https://t.co/ZdbBGIcbLM	2019-07-01 10:42:18
money_press	キャッシュレスパンダ@マネープレス	338	250	PayPayが使えるようになったセブンイレブン🏪🌟  セブンイレブンで20%還元になるPayPayキャンペーンは7月11日(木)0時スタート！！🤩🎉  #セブンイレブン #paypay #ペイペイ #キャンペーン #7pay #楽天ペイ #LINEPay  https://t.co/E0iWlEb6ZC	2019-07-01 10:36:27
bunbun_bunzou	かっ飛びブン蔵☆	4	68	#7pay にまったく魅力を感じない。 #PayPay 以外のpay、PayPayよりお得感を感じないものは使わん！！	2019-07-01 10:34:54
7pxy_kk	kazuya0518	12	0	nanacoと7Pay、使いやすいのはどっち？ #アンケート #セブンイレブン #nanaco #7pay	2019-07-01 10:33:50
money_press	キャッシュレスパンダ@マネープレス	338	250	7payに登録できる楽天カードで可能性があるのはJCBブランドのみです！ VISA、マスターカード、アメックスは対応していないことがわかっていますので、JCBブランドで登録できたよーっ🎶という方はご報告お待ちしております☺️  #7pay #楽天カード #セブンイレブン #paypay  https://t.co/xKccqcjLEz	2019-07-01 10:30:51
nakajonia3	中条にもら	0	5	セブンイレブンのアプリに出てたので7pay登録して使ってみた。  いやnanacoと残高共有（移行）出来ねぇのかよ！ ダメやん。 まだ残あるのに。  #7pay #nanaco   クレカでチャージ出来るらしいけどポイント系はどうなんやろ。 今は使えるようになったLINE Payの方がポイント上なんかな。	2019-07-01 10:27:46
megane_mercari	メガネ	323	334	7pay、、、 ファミペイ、、、 : メガネのブログ 日常編 https://t.co/Lds8cVJfYM #7pay #ファミペイ #メガネ	2019-07-01 10:24:45
2018Megane	メガネのブログ 日常編	33	30	ブログ更新！ メガネの日常  7pay、、、 ファミペイ、、、  #サラリーマン #パパ #子育て #ファミペイ #キャッシュレス #7pay #Pay #ペイ https://t.co/cIt4P9gQ3L	2019-07-01 10:23:17
TAKT80147125	シキボー	0	1	#7pay って、何故 #nanaco とは別なの？ #セブンイレブン アプリに登録してるnanacoの残高を、#バーコード 決済で引き落としてくれれば良いのに。 しかも100円で1point還元が、200円で1point、キャンペーン含めても、200円で2pointの #改悪。 #実質値上げ と同じ、せこい本性が透けて見えるから嫌い。	2019-07-01 10:20:11
kiyoOkada	おかだ	37	264	登録したらもらえるはずの クーポン届かない \(//∇//)\ なんで？   #7pay	2019-07-01 10:16:59
